TransactionId,TransactionType,TransactionDate,Subtotal,TaxTotal,Total,UnpaidAmount,PainOn,PaymentType,Category,ReservationStart,ReservationEnd,OrganizationMemberId,AccountCreationDate
48764868,Fee,2025-01-21T19:29:42.25,0.0,0.0,0.0,0.0,,,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3714758.0,2023-11-04T13:12:34.623
48765014,Fee,2025-01-21T19:30:39.12,180.0,0.0,180.0,0.0,2025-02-03T18:58:57.453,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3807854.0,2023-11-27T16:17:40.183
48765171,Fee,2025-01-21T19:32:06.56,180.0,0.0,180.0,0.0,2025-02-03T18:58:23.087,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,5420705.0,2024-09-15T19:59:07.4
48765484,Fee,2025-01-21T19:34:53.657,180.0,0.0,180.0,0.0,2025-02-03T18:58:06.507,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3822950.0,2023-12-01T17:44:24.257
48765724,Fee,2025-01-21T19:37:28.897,180.0,0.0,180.0,0.0,2025-02-03T18:58:37.973,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3647604.0,2023-10-20T05:40:50
48766109,Fee,2025-01-21T19:42:11.467,180.0,0.0,180.0,0.0,2025-02-03T18:59:21.663,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3664709.0,2023-10-24T16:25:14.873
48766933,Fee,2025-01-21T19:51:58.15,180.0,0.0,180.0,0.0,2025-02-03T18:59:58.153,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3664711.0,2023-10-24T16:25:32.313
48766958,Fee,2025-01-21T19:52:03.62,180.0,0.0,180.0,0.0,2025-02-03T18:59:33.15,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,4289939.0,2024-03-02T11:33:13.623
48767480,Fee,2025-01-21T19:57:07.797,180.0,0.0,180.0,0.0,2025-02-03T18:59:13.623,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3766561.0,2023-11-16T14:25:20.72
48767979,Fee,2025-01-21T20:00:55.86,180.0,0.0,180.0,0.0,2025-02-14T08:09:19.873,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,4135608.0,2024-02-01T23:36:18.403
48768963,Fee,2025-01-21T20:08:58.057,0.0,0.0,0.0,0.0,,,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3653235.0,2023-10-21T16:11:19.323
48769307,Fee,2025-01-21T20:11:14.987,180.0,0.0,180.0,0.0,2025-02-03T18:58:50.323,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3647300.0,2023-10-20T02:23:24.887
48770284,Fee,2025-01-21T20:22:39.103,180.0,0.0,180.0,0.0,2025-02-03T19:01:20.263,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,5303855.0,2024-08-25T16:21:19.227
48834542,Fee,2025-01-22T14:28:04.45,180.0,0.0,180.0,0.0,2025-02-03T18:59:52.033,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,4221356.0,2024-02-18T11:11:56.923
48865516,Fee,2025-01-22T19:03:16.787,180.0,0.0,180.0,0.0,2025-02-03T18:59:05.89,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3754359.0,2023-11-13T21:39:09.38
48886836,Fee,2025-01-22T22:49:45.603,180.0,0.0,180.0,0.0,2025-02-03T18:58:31.283,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3652960.0,2023-10-21T18:39:29.543
48928502,Fee,2025-01-23T12:46:47.523,180.0,0.0,180.0,0.0,2025-02-03T18:59:42.46,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3636509.0,2023-10-17T13:39:59.403
48947628,Fee,2025-01-23T15:29:43.46,180.0,0.0,180.0,0.0,2025-02-03T18:58:15.05,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,4241427.0,2024-02-21T21:49:15.227
49012159,Fee,2025-01-24T08:04:07.683,180.0,0.0,180.0,0.0,2025-02-03T18:57:35.433,Credit Card,Big Dill Ladder League - Session 3 Womens 3.5-3.5+ Ladder League,2025-02-03T18:00:00,2025-02-03T20:00:00,3729230.0,2023-11-08T03:04:28.357
